"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
289402;214;80319;ANT;"2020-04-19 23:12:00";"2020-04-20 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00
289403;214;80319;ETA;"2020-04-19 23:12:00";"2020-04-20 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289404;214;80319;SPO;"2020-04-19 23:12:00";"2020-04-20 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;9.00;9.00;2.00;0.00;0.00
289405;214;80320;LYR;"2020-04-21 00:13:00";"2020-04-21 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;5.00;3.00;1.00;0.00;0.00
289406;214;80320;ANT;"2020-04-21 00:13:00";"2020-04-21 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289407;214;80320;ETA;"2020-04-21 00:13:00";"2020-04-21 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289408;214;80320;SPO;"2020-04-21 00:13:00";"2020-04-21 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;7.00;2.00;0.00;0.00
289409;214;80321;LYR;"2020-04-21 22:30:00";"2020-04-22 02:50:00";0.00;0.00;1.00;0.00;1.00;1.00;3.00;3.00;4.00;11.00;17.00;6.00;0.00;0.00
289410;214;80321;ANT;"2020-04-21 22:30:00";"2020-04-22 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;1.00;0.00;0.00
289411;214;80321;ETA;"2020-04-21 22:30:00";"2020-04-22 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
289412;214;80321;SPO;"2020-04-21 22:30:00";"2020-04-22 02:50:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;9.00;11.00;5.00;0.00;0.00
289413;214;80322;LYR;"2020-04-22 23:00:00";"2020-04-23 02:47:00";0.00;0.00;1.00;0.00;0.00;1.00;3.00;2.00;4.00;12.00;4.00;1.00;0.00;0.00
289414;214;80322;ANT;"2020-04-22 23:00:00";"2020-04-23 02:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;1.00;0.00;0.00
289415;214;80322;ETA;"2020-04-22 23:00:00";"2020-04-23 02:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289416;214;80322;SPO;"2020-04-22 23:00:00";"2020-04-23 02:47:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;6.00;10.00;6.00;0.00;0.00
289417;214;80323;LYR;"2020-04-26 00:20:00";"2020-04-26 02:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
289418;214;80323;ANT;"2020-04-26 00:20:00";"2020-04-26 02:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00
289419;214;80323;ETA;"2020-04-26 00:20:00";"2020-04-26 02:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289420;214;80323;SPO;"2020-04-26 00:20:00";"2020-04-26 02:35:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;5.00;4.00;2.00;0.00;0.00
289421;7413;80324;LYR;"2020-04-21 20:15:00";"2020-04-21 21:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
289422;7413;80324;LYR;"2020-04-21 21:15:00";"2020-04-21 22:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00
289423;7413;80324;LYR;"2020-04-21 22:15:00";"2020-04-21 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;2.00;1.00;0.00;0.00;0.00
289424;7413;80324;LYR;"2020-04-21 23:25:00";"2020-04-22 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00
289425;7413;80324;LYR;"2020-04-22 00:25:00";"2020-04-22 01:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;4.00;2.00;0.00;0.00;0.00
289426;7413;80324;LYR;"2020-04-22 01:25:00";"2020-04-22 02:25:00";0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;2.00;3.00;0.00;0.00;0.00;0.00
289427;7413;80324;ANT;"2020-04-21 20:15:00";"2020-04-21 21:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289428;7413;80324;ANT;"2020-04-21 21:15:00";"2020-04-21 22:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289429;7413;80324;ANT;"2020-04-21 22:15:00";"2020-04-21 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289430;7413;80324;ANT;"2020-04-21 23:25:00";"2020-04-22 00:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289431;7413;80324;ANT;"2020-04-22 00:25:00";"2020-04-22 01:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289432;7413;80324;ANT;"2020-04-22 01:25:00";"2020-04-22 02:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289433;7413;80324;SPO;"2020-04-21 20:15:00";"2020-04-21 21:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289434;7413;80324;SPO;"2020-04-21 21:15:00";"2020-04-21 22:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
289435;7413;80324;SPO;"2020-04-21 22:15:00";"2020-04-21 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289436;7413;80324;SPO;"2020-04-21 23:25:00";"2020-04-22 00:25:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289437;7413;80324;SPO;"2020-04-22 00:25:00";"2020-04-22 01:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289438;7413;80324;SPO;"2020-04-22 01:25:00";"2020-04-22 02:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289439;177;80325;ANT;"2020-04-16 10:15:00";"2020-04-16 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289440;177;80325;ANT;"2020-04-16 11:15:00";"2020-04-16 12:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289441;177;80325;LYR;"2020-04-16 10:15:00";"2020-04-16 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289442;177;80325;LYR;"2020-04-16 11:15:00";"2020-04-16 12:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
289443;177;80325;SPO;"2020-04-16 10:15:00";"2020-04-16 11:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00
289444;177;80325;SPO;"2020-04-16 11:15:00";"2020-04-16 12:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00
289445;177;80326;ANT;"2020-04-22 09:08:00";"2020-04-22 10:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289446;177;80326;ANT;"2020-04-22 10:08:00";"2020-04-22 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289447;177;80326;ANT;"2020-04-22 11:08:00";"2020-04-22 12:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289448;177;80326;LYR;"2020-04-22 09:08:00";"2020-04-22 10:08:00";0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;2.00;0.00;2.00;0.00;0.00;0.00
289449;177;80326;LYR;"2020-04-22 10:08:00";"2020-04-22 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
289450;177;80326;LYR;"2020-04-22 11:08:00";"2020-04-22 12:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289451;177;80326;ETA;"2020-04-22 09:08:00";"2020-04-22 10:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289452;177;80326;ETA;"2020-04-22 10:08:00";"2020-04-22 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289453;177;80326;ETA;"2020-04-22 11:08:00";"2020-04-22 12:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289454;177;80326;SPO;"2020-04-22 09:08:00";"2020-04-22 10:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;1.00;0.00;0.00
289455;177;80326;SPO;"2020-04-22 10:08:00";"2020-04-22 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
289456;177;80326;SPO;"2020-04-22 11:08:00";"2020-04-22 12:08:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00
289457;177;80327;ANT;"2020-04-23 09:45:00";"2020-04-23 10:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289458;177;80327;ANT;"2020-04-23 10:45:00";"2020-04-23 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289459;177;80327;LYR;"2020-04-23 09:45:00";"2020-04-23 10:45:00";0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289460;177;80327;LYR;"2020-04-23 10:45:00";"2020-04-23 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289461;177;80327;ETA;"2020-04-23 09:45:00";"2020-04-23 10:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289462;177;80327;ETA;"2020-04-23 10:45:00";"2020-04-23 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289463;177;80327;SPO;"2020-04-23 09:45:00";"2020-04-23 10:45:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
289464;177;80327;SPO;"2020-04-23 10:45:00";"2020-04-23 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;6.00;1.00;0.00;0.00
289465;177;80328;ANT;"2020-04-24 10:00:00";"2020-04-24 11:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289466;177;80328;ANT;"2020-04-24 11:04:00";"2020-04-24 12:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289467;177;80328;LYR;"2020-04-24 10:00:00";"2020-04-24 11:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289468;177;80328;LYR;"2020-04-24 11:04:00";"2020-04-24 12:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289469;177;80328;ETA;"2020-04-24 10:00:00";"2020-04-24 11:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289470;177;80328;ETA;"2020-04-24 11:04:00";"2020-04-24 12:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289471;177;80328;SPO;"2020-04-24 10:00:00";"2020-04-24 11:04:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;2.00;1.00;1.00;0.00;0.00
289472;177;80328;SPO;"2020-04-24 11:04:00";"2020-04-24 12:06:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00
289473;177;80329;ANT;"2020-04-25 09:00:00";"2020-04-25 10:01:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289474;177;80329;ANT;"2020-04-25 10:01:00";"2020-04-25 11:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289475;177;80329;ANT;"2020-04-25 11:03:00";"2020-04-25 12:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289476;177;80329;LYR;"2020-04-25 09:00:00";"2020-04-25 10:01:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
289477;177;80329;LYR;"2020-04-25 10:01:00";"2020-04-25 11:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289478;177;80329;LYR;"2020-04-25 11:03:00";"2020-04-25 12:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289479;177;80329;ETA;"2020-04-25 09:00:00";"2020-04-25 10:01:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
289480;177;80329;ETA;"2020-04-25 10:01:00";"2020-04-25 11:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289481;177;80329;ETA;"2020-04-25 11:03:00";"2020-04-25 12:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
289482;177;80329;SPO;"2020-04-25 09:00:00";"2020-04-25 10:01:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
289483;177;80329;SPO;"2020-04-25 10:01:00";"2020-04-25 11:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
289484;177;80329;SPO;"2020-04-25 11:03:00";"2020-04-25 12:07:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;1.00;0.00;0.00
289485;177;80330;ANT;"2020-04-26 09:00:00";"2020-04-26 10:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00
289486;177;80330;ANT;"2020-04-26 10:05:00";"2020-04-26 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289487;177;80330;ANT;"2020-04-26 11:08:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289488;177;80330;LYR;"2020-04-26 09:00:00";"2020-04-26 10:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
289489;177;80330;LYR;"2020-04-26 10:05:00";"2020-04-26 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289490;177;80330;LYR;"2020-04-26 11:08:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289491;177;80330;ETA;"2020-04-26 09:00:00";"2020-04-26 10:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289492;177;80330;ETA;"2020-04-26 10:05:00";"2020-04-26 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289493;177;80330;ETA;"2020-04-26 11:08:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289494;177;80330;SPO;"2020-04-26 09:00:00";"2020-04-26 10:05:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;3.00;0.00;0.00
289495;177;80330;SPO;"2020-04-26 10:05:00";"2020-04-26 11:08:00";0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00;3.00;0.00;0.00
289496;177;80330;SPO;"2020-04-26 11:08:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
289497;7466;80331;ANT;"2020-04-26 11:15:00";"2020-04-26 11:45:00";0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289498;7466;80331;PPU;"2020-04-26 11:15:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289499;7466;80331;SPO;"2020-04-26 11:15:00";"2020-04-26 11:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289500;7466;80332;ANT;"2020-04-26 17:30:00";"2020-04-26 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289501;7466;80332;ETA;"2020-04-26 17:30:00";"2020-04-26 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289502;7466;80332;SPO;"2020-04-26 17:30:00";"2020-04-26 18:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;0.00;0.00;0.00
289503;82;80333;ANT;"2020-04-26 23:30:00";"2020-04-27 02:18:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;1.50;0.50;0.00
289504;82;80333;LYR;"2020-04-26 23:30:00";"2020-04-27 02:18:00";0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.50;1.50;0.50;3.00;3.00;2.00;0.00
289505;82;80333;ETA;"2020-04-26 23:30:00";"2020-04-27 02:18:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
289506;82;80333;SPO;"2020-04-26 23:30:00";"2020-04-27 02:18:00";0.00;0.00;0.00;0.00;0.00;0.00;1.50;1.00;2.00;5.00;8.50;3.50;2.50;0.00
289507;214;80334;LYR;"2020-04-26 23:25:00";"2020-04-27 02:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289508;214;80334;ANT;"2020-04-26 23:25:00";"2020-04-27 02:40:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
289509;214;80334;ETA;"2020-04-26 23:25:00";"2020-04-27 02:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289510;214;80334;SPO;"2020-04-26 23:25:00";"2020-04-27 02:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;5.00;9.00;3.00;0.00;0.00
289511;210;80335;ANT;"2020-04-26 20:15:00";"2020-04-26 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;3.00;1.00;1.00;0.00
289512;210;80335;LYR;"2020-04-26 20:15:00";"2020-04-26 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;1.00;0.00;0.00
289513;210;80335;SPO;"2020-04-26 20:15:00";"2020-04-26 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;2.00;8.00;10.00;3.00;0.00
289514;418;80336;ANT;"2020-04-20 06:49:00";"2020-04-20 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00
289515;418;80336;LYR;"2020-04-20 06:49:00";"2020-04-20 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;3.00;1.00;0.00
289516;418;80336;SPO;"2020-04-20 06:49:00";"2020-04-20 08:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;3.00;1.00;3.00;0.00
289517;1651;80337;ANT;"2020-04-26 22:30:00";"2020-04-27 01:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00
289518;1651;80337;LYR;"2020-04-26 22:30:00";"2020-04-27 01:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00
289519;1651;80337;ETA;"2020-04-26 22:30:00";"2020-04-27 01:40:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;0.50;0.00;0.00
289520;1651;80337;SPO;"2020-04-26 22:30:00";"2020-04-27 01:40:00";1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;4.00;9.50;5.50;1.00;0.00
289521;12140;80338;LYR;"2020-04-21 22:00:00";"2020-04-21 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00;0.00
289522;12140;80338;SPO;"2020-04-21 22:00:00";"2020-04-21 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00;0.00
289523;49;80339;ANT;"2020-04-24 20:45:00";"2020-04-24 22:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.50;0.50;0.00;0.00
289524;49;80339;LYR;"2020-04-24 20:45:00";"2020-04-24 22:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.50;1.00;1.50;0.00;0.00;0.00
289525;49;80339;SPO;"2020-04-24 20:45:00";"2020-04-24 22:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;2.00;2.00;2.00;1.00;1.50;0.00
289526;49;80340;ANT;"2020-04-26 00:30:00";"2020-04-26 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;1.50;1.50;0.50;0.00;0.00
289527;49;80340;LYR;"2020-04-26 00:30:00";"2020-04-26 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.50;1.00;0.50;1.00;0.00;0.00
289528;49;80340;ETA;"2020-04-26 00:30:00";"2020-04-26 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
289529;49;80340;SPO;"2020-04-26 00:30:00";"2020-04-26 02:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;2.00;4.00;1.00;0.00;0.00
289530;82;80341;ANT;"2020-04-28 00:30:00";"2020-04-28 02:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.50;1.50;0.00;0.00;0.00
289531;82;80341;ETA;"2020-04-28 00:30:00";"2020-04-28 02:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
289532;82;80341;LYR;"2020-04-28 00:30:00";"2020-04-28 02:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;1.50;0.00;0.00
289533;82;80341;SPO;"2020-04-28 00:30:00";"2020-04-28 02:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.50;6.00;2.50;1.00;0.00
289534;210;80342;ANT;"2020-04-28 00:00:00";"2020-04-28 02:06:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;2.00;3.00;1.00;0.00;0.00
289535;210;80342;LYR;"2020-04-28 00:00:00";"2020-04-28 02:06:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;3.00;1.00;0.00;0.00
289536;210;80342;SPO;"2020-04-28 00:00:00";"2020-04-28 02:06:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;3.00;4.00;7.00;3.00;0.00
289537;7344;80343;ETA;"2020-04-28 16:20:00";"2020-04-28 17:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00
289538;7344;80343;SPO;"2020-04-28 16:20:00";"2020-04-28 17:20:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;0.00;0.00
289539;7205;80344;ANT;"2020-04-27 22:33:00";"2020-04-28 00:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;0.50;0.00
289540;7205;80344;LYR;"2020-04-27 22:33:00";"2020-04-28 00:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00
289541;7205;80344;SPO;"2020-04-27 22:33:00";"2020-04-28 00:04:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.50;3.50;1.00;0.00
289542;177;80345;ANT;"2020-04-28 11:00:00";"2020-04-28 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
289543;177;80345;ETA;"2020-04-28 11:00:00";"2020-04-28 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
289544;177;80345;SPO;"2020-04-28 11:00:00";"2020-04-28 12:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
289545;7344;80346;ETA;"2020-04-29 16:15:00";"2020-04-29 17:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;2.00;1.00;0.00;0.00;0.00
