"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
969768;82;80493;"2020-05-28 23:30:00";"2020-05-29 00:30:00";250.0000;25.0000;1.0000;1.0000;6.38;ETA;-;0
969769;82;80493;"2020-05-28 23:30:00";"2020-05-29 00:30:00";250.0000;25.0000;1.0000;1.0000;6.38;ARI;-;0
969770;82;80493;"2020-05-28 23:30:00";"2020-05-29 00:30:00";250.0000;25.0000;1.0000;1.0000;6.38;SPO;R;5
969771;82;80493;"2020-05-29 00:30:00";"2020-05-29 00:45:00";255.0000;25.0000;0.2500;1.0000;6.26;ANT;R;0
969772;82;80493;"2020-05-29 00:30:00";"2020-05-29 00:45:00";255.0000;25.0000;0.2500;1.0000;6.26;ETA;R;0
969773;82;80493;"2020-05-29 00:30:00";"2020-05-29 00:45:00";255.0000;25.0000;0.2500;1.0000;6.26;ARI;R;0
969774;82;80493;"2020-05-29 00:30:00";"2020-05-29 00:45:00";255.0000;25.0000;0.2500;1.0000;6.26;SPO;R;2
969775;82;80493;"2020-05-29 00:45:00";"2020-05-29 00:57:00";260.0000;25.0000;0.2000;1.0000;6.1;ANT;R;1
969776;82;80493;"2020-05-29 00:45:00";"2020-05-29 00:57:00";260.0000;25.0000;0.2000;1.0000;6.1;ETA;R;0
969777;82;80493;"2020-05-29 00:45:00";"2020-05-29 00:57:00";260.0000;25.0000;0.2000;1.0000;6.1;ARI;R;0
969778;82;80493;"2020-05-29 00:45:00";"2020-05-29 00:57:00";260.0000;25.0000;0.2000;1.0000;6.1;SPO;R;1
969779;214;80494;"2020-05-25 21:53:00";"2020-05-25 22:57:00";225.0000;30.0000;1.0500;1.0100;6.38;ANT;C;1
969780;214;80494;"2020-05-25 21:53:00";"2020-05-25 22:57:00";225.0000;30.0000;1.0500;1.0100;6.38;ETA;C;0
969781;214;80494;"2020-05-25 21:53:00";"2020-05-25 22:57:00";225.0000;30.0000;1.0500;1.0100;6.38;SPO;C;7
969782;214;80494;"2020-05-25 22:57:00";"2020-05-25 23:58:00";240.0000;30.0000;1.0000;1.0700;6.5;ANT;C;3
969783;214;80494;"2020-05-25 22:57:00";"2020-05-25 23:58:00";240.0000;30.0000;1.0000;1.0700;6.5;ETA;C;0
969784;214;80494;"2020-05-25 22:57:00";"2020-05-25 23:58:00";240.0000;30.0000;1.0000;1.0700;6.5;SPO;C;12
969785;214;80494;"2020-05-25 23:58:00";"2020-05-26 00:50:00";255.0000;30.0000;0.8670;1.0200;6.34;ANT;C;2
969786;214;80494;"2020-05-25 23:58:00";"2020-05-26 00:50:00";255.0000;30.0000;0.8670;1.0200;6.34;ETA;C;0
969787;214;80494;"2020-05-25 23:58:00";"2020-05-26 00:50:00";255.0000;30.0000;0.8670;1.0200;6.34;SPO;C;6
969788;214;80495;"2020-05-27 22:03:00";"2020-05-27 23:00:00";235.0000;30.0000;0.9333;1.0000;6.19;ANT;C;0
969789;214;80495;"2020-05-27 22:03:00";"2020-05-27 23:00:00";235.0000;30.0000;0.9333;1.0000;6.19;ETA;C;0
969790;214;80495;"2020-05-27 22:03:00";"2020-05-27 23:00:00";235.0000;30.0000;0.9333;1.0000;6.19;SPO;C;7
969791;214;80495;"2020-05-27 23:00:00";"2020-05-28 00:00:00";250.0000;30.0000;0.9833;1.0000;6.44;ANT;C;3
969792;214;80495;"2020-05-27 23:00:00";"2020-05-28 00:00:00";250.0000;30.0000;0.9833;1.0000;6.44;ETA;C;0
969793;214;80495;"2020-05-27 23:00:00";"2020-05-28 00:00:00";250.0000;30.0000;0.9833;1.0000;6.44;SPO;C;9
969794;214;80495;"2020-05-28 00:00:00";"2020-05-28 00:50:00";265.0000;30.0000;0.8170;1.0000;6.34;ANT;C;1
969795;214;80495;"2020-05-28 00:00:00";"2020-05-28 00:50:00";265.0000;30.0000;0.8170;1.0000;6.34;ETA;C;0
969796;214;80495;"2020-05-28 00:00:00";"2020-05-28 00:50:00";265.0000;30.0000;0.8170;1.0000;6.34;SPO;C;11
969797;214;80496;"2020-05-28 23:35:00";"2020-05-29 01:03:00";255.0000;25.0000;1.4500;1.0500;6.27;ANT;C;1
969798;214;80496;"2020-05-28 23:35:00";"2020-05-29 01:03:00";255.0000;25.0000;1.4500;1.0500;6.27;ETA;C;0
969799;214;80496;"2020-05-28 23:35:00";"2020-05-29 01:03:00";255.0000;25.0000;1.4500;1.0500;6.27;SPO;C;8
969800;82;80497;"2020-05-29 23:15:00";"2020-05-30 00:30:00";255.0000;25.0000;1.2500;1.0000;6.37;ANT;C;3
969801;82;80497;"2020-05-29 23:15:00";"2020-05-30 00:30:00";255.0000;25.0000;1.2500;1.0000;6.37;ARI;-;0
969802;82;80497;"2020-05-29 23:15:00";"2020-05-30 00:30:00";255.0000;25.0000;1.2500;1.0000;6.37;SPO;C;12
969803;82;80497;"2020-05-30 00:30:00";"2020-05-30 00:45:00";260.0000;25.0000;0.2500;1.0000;6.21;ANT;C;1
969804;82;80497;"2020-05-30 00:30:00";"2020-05-30 00:45:00";260.0000;25.0000;0.2500;1.0000;6.21;ARI;C;0
969805;82;80497;"2020-05-30 00:30:00";"2020-05-30 00:45:00";260.0000;25.0000;0.2500;1.0000;6.21;SPO;C;2
969806;82;80497;"2020-05-30 00:45:00";"2020-05-30 01:00:00";260.0000;25.0000;0.2500;1.0000;6.12;ANT;C;1
969807;82;80497;"2020-05-30 00:45:00";"2020-05-30 01:00:00";260.0000;25.0000;0.2500;1.0000;6.12;ARI;C;0
969808;82;80497;"2020-05-30 00:45:00";"2020-05-30 01:00:00";260.0000;25.0000;0.2500;1.0000;6.12;SPO;C;1
969809;418;80498;"2020-05-31 08:50:00";"2020-05-31 09:24:00";285.0000;0.0000;0.5667;1.0000;6.1;SPO;C;5
969810;418;80498;"2020-05-31 08:50:00";"2020-05-31 09:24:00";285.0000;0.0000;0.5667;1.0000;6.1;ANT;C;2
969811;418;80498;"2020-05-31 08:50:00";"2020-05-31 09:24:00";285.0000;0.0000;0.5667;1.0000;6.1;ETA;C;1
969812;418;80498;"2020-05-31 09:25:00";"2020-05-31 09:57:00";285.0000;0.0000;0.5333;1.0000;6.1;SPO;C;5
969813;418;80498;"2020-05-31 09:25:00";"2020-05-31 09:57:00";285.0000;0.0000;0.5333;1.0000;6.1;ANT;C;1
969814;418;80498;"2020-05-31 09:25:00";"2020-05-31 09:57:00";285.0000;0.0000;0.5333;1.0000;6.1;ETA;C;1
969815;418;80498;"2020-05-31 09:58:00";"2020-05-31 10:00:00";285.0000;0.0000;0.0333;1.0000;6.1;SPO;C;1
969816;418;80498;"2020-05-31 09:58:00";"2020-05-31 10:00:00";285.0000;0.0000;0.0333;1.0000;6.1;ANT;C;0
969817;418;80498;"2020-05-31 09:58:00";"2020-05-31 10:00:00";285.0000;0.0000;0.0333;1.0000;6.1;ETA;C;0
969818;7956;80499;"2020-05-14 10:20:00";"2020-05-14 11:20:00";210.0000;-55.0000;1.0000;1.0000;6.7;ANT;C;2
969819;7956;80499;"2020-05-14 10:20:00";"2020-05-14 11:20:00";210.0000;-55.0000;1.0000;1.0000;6.7;SPO;C;6
969820;7956;80499;"2020-05-14 11:30:00";"2020-05-14 12:00:00";225.0000;-55.0000;0.5000;1.3300;6.7;ANT;C;0
969821;7956;80499;"2020-05-14 11:30:00";"2020-05-14 12:00:00";225.0000;-55.0000;0.5000;1.3300;6.7;SPO;C;1
969822;7956;80500;"2020-05-15 09:20:00";"2020-05-15 10:20:00";210.0000;-55.0000;0.9700;1.0000;6.65;ANT;P;0
969823;7956;80500;"2020-05-15 09:20:00";"2020-05-15 10:20:00";210.0000;-55.0000;0.9700;1.0000;6.65;SPO;P;4
969824;7956;80500;"2020-05-15 10:20:00";"2020-05-15 11:20:00";225.0000;-55.0000;0.9400;1.0000;6.6;ANT;P;0
969825;7956;80500;"2020-05-15 10:20:00";"2020-05-15 11:20:00";225.0000;-55.0000;0.9400;1.0000;6.6;SPO;P;7
969826;7956;80501;"2020-05-17 10:25:00";"2020-05-17 11:25:00";225.0000;-55.0000;1.0000;1.1500;6.65;ANT;C;5
969827;7956;80501;"2020-05-17 10:25:00";"2020-05-17 11:25:00";225.0000;-55.0000;1.0000;1.1500;6.65;SPO;C;4
969828;7956;80501;"2020-05-17 11:25:00";"2020-05-17 12:25:00";240.0000;-55.0000;1.0000;1.3300;6.65;ANT;C;3
969829;7956;80501;"2020-05-17 11:25:00";"2020-05-17 12:25:00";240.0000;-55.0000;1.0000;1.3300;6.65;SPO;C;8
969830;7956;80502;"2020-05-19 10:10:00";"2020-05-19 11:10:00";210.0000;-55.0000;0.9400;1.1100;6.55;ANT;P;4
969831;7956;80502;"2020-05-19 10:10:00";"2020-05-19 11:10:00";210.0000;-55.0000;0.9400;1.1100;6.55;SPO;P;6
969832;7956;80502;"2020-05-19 11:10:00";"2020-05-19 11:40:00";225.0000;-55.0000;0.4800;1.4300;6.5;ANT;P;1
969833;7956;80502;"2020-05-19 11:10:00";"2020-05-19 11:40:00";225.0000;-55.0000;0.4800;1.4300;6.5;SPO;P;3
969834;7956;80503;"2020-05-23 13:35:00";"2020-05-23 14:35:00";270.0000;-55.0000;0.9700;1.0000;6.6;ANT;C;3
969835;7956;80503;"2020-05-23 13:35:00";"2020-05-23 14:35:00";270.0000;-55.0000;0.9700;1.0000;6.6;SPO;C;11
969836;7956;80503;"2020-05-23 14:35:00";"2020-05-23 15:35:00";285.0000;-55.0000;1.0000;1.0000;6.65;ANT;C;5
969837;7956;80503;"2020-05-23 14:35:00";"2020-05-23 15:35:00";285.0000;-55.0000;1.0000;1.0000;6.65;SPO;C;8
969838;7956;80504;"2020-05-24 11:30:00";"2020-05-24 12:30:00";190.0000;-50.0000;0.9500;1.2300;6.5;ANT;C;3
969839;7956;80504;"2020-05-24 11:30:00";"2020-05-24 12:30:00";190.0000;-50.0000;0.9500;1.2300;6.5;SPO;C;7
969840;7956;80504;"2020-05-24 12:30:00";"2020-05-24 13:30:00";205.0000;-50.0000;1.0000;1.0000;6.5;ANT;C;7
969841;7956;80504;"2020-05-24 12:30:00";"2020-05-24 13:30:00";205.0000;-50.0000;1.0000;1.0000;6.5;SPO;C;16
969842;7956;80505;"2020-05-25 13:25:00";"2020-05-25 14:25:00";270.0000;-50.0000;0.9500;1.0000;6.65;ANT;C;2
969843;7956;80505;"2020-05-25 13:25:00";"2020-05-25 14:25:00";270.0000;-50.0000;0.9500;1.0000;6.65;SPO;C;16
969844;7956;80505;"2020-05-25 14:25:00";"2020-05-25 15:25:00";285.0000;-50.0000;1.0000;1.0000;6.7;ANT;C;5
969845;7956;80505;"2020-05-25 14:25:00";"2020-05-25 15:25:00";285.0000;-50.0000;1.0000;1.0000;6.7;SPO;C;16
969846;;80506;"2020-05-14 10:20:00";"2020-05-14 11:20:00";190.0000;-70.0000;0.9000;1.0000;6.7;ANT;P;2
969847;;80506;"2020-05-14 10:20:00";"2020-05-14 11:20:00";190.0000;-70.0000;0.9000;1.0000;6.7;SPO;P;4
969848;;80506;"2020-05-14 11:30:00";"2020-05-14 12:00:00";205.0000;-70.0000;0.4800;1.3300;6.65;ANT;P;0
969849;;80506;"2020-05-14 11:30:00";"2020-05-14 12:00:00";205.0000;-70.0000;0.4800;1.3300;6.65;SPO;P;1
969850;;80507;"2020-05-14 10:20:00";"2020-05-14 11:20:00";195.0000;-70.0000;0.9200;1.0000;6.65;SPO;C;8
969851;;80508;"2020-05-15 09:20:00";"2020-05-15 10:20:00";175.0000;-65.0000;0.9300;1.0000;6.65;ANT;P;0
969852;;80508;"2020-05-15 09:20:00";"2020-05-15 10:20:00";175.0000;-65.0000;0.9300;1.0000;6.65;SPO;P;4
969853;;80508;"2020-05-15 10:20:00";"2020-05-15 11:20:00";190.0000;-65.0000;0.8900;1.3300;6.65;ANT;P;1
969854;;80508;"2020-05-15 10:20:00";"2020-05-15 11:20:00";190.0000;-65.0000;0.8900;1.3300;6.65;SPO;C;4
969855;;80509;"2020-05-17 10:40:00";"2020-05-17 11:25:00";190.0000;-60.0000;0.7500;1.1500;6.65;ANT;C;3
969856;;80509;"2020-05-17 10:40:00";"2020-05-17 11:25:00";190.0000;-60.0000;0.7500;1.1500;6.65;SPO;C;3
969857;;80509;"2020-05-17 11:25:00";"2020-05-17 12:25:00";205.0000;-60.0000;1.0000;1.3300;6.6;ANT;C;0
969858;;80509;"2020-05-17 11:25:00";"2020-05-17 12:25:00";205.0000;-60.0000;1.0000;1.3300;6.6;SPO;C;3
969859;;80510;"2020-05-17 10:40:00";"2020-05-17 11:25:00";190.0000;-50.0000;0.7500;1.1500;6.65;ANT;C;3
969860;;80510;"2020-05-17 10:40:00";"2020-05-17 11:25:00";190.0000;-50.0000;0.7500;1.1500;6.65;SPO;C;4
969861;;80510;"2020-05-17 11:25:00";"2020-05-17 12:25:00";205.0000;-50.0000;1.0000;1.3300;6.65;ANT;C;0
969862;;80510;"2020-05-17 11:25:00";"2020-05-17 12:25:00";205.0000;-50.0000;1.0000;1.3300;6.65;SPO;C;4
969863;;80511;"2020-05-17 10:40:00";"2020-05-17 11:40:00";215.0000;-40.0000;1.0000;1.1500;6.6;SPO;C;12
969864;;80511;"2020-05-17 11:40:00";"2020-05-17 12:40:00";230.0000;-40.0000;1.0000;1.3500;6.6;SPO;C;6
969865;;80512;"2020-05-19 10:25:00";"2020-05-19 11:10:00";190.0000;-60.0000;0.7100;1.1500;6.5;ANT;C;2
969866;;80512;"2020-05-19 10:25:00";"2020-05-19 11:10:00";190.0000;-60.0000;0.7100;1.1500;6.5;SPO;C;1
969867;6700;80513;"2020-05-23 13:35:00";"2020-05-23 14:35:00";265.0000;-65.0000;0.9700;1.0000;5.9;ANT;C;1
969868;6700;80513;"2020-05-23 13:35:00";"2020-05-23 14:35:00";265.0000;-65.0000;0.9700;1.0000;5.9;SPO;C;3
969869;6700;80513;"2020-05-23 14:35:00";"2020-05-23 15:35:00";280.0000;-65.0000;1.0000;1.0000;5.9;ANT;C;1
969870;6700;80513;"2020-05-23 14:35:00";"2020-05-23 15:35:00";280.0000;-65.0000;1.0000;1.0000;5.9;SPO;C;2
969871;418;80514;"2020-05-26 07:44:00";"2020-05-26 08:24:00";280.0000;-30.0000;0.6667;1.0000;6.32;SPO;C;4
969872;418;80514;"2020-05-26 07:44:00";"2020-05-26 08:24:00";280.0000;-30.0000;0.6667;1.0000;6.32;ANT;C;1
969873;418;80514;"2020-05-26 08:25:00";"2020-05-26 08:47:00";280.0000;-30.0000;0.3667;1.0000;6.32;SPO;C;4
969874;418;80514;"2020-05-26 08:25:00";"2020-05-26 08:47:00";280.0000;-30.0000;0.3667;1.0000;6.32;ANT;C;1
969875;418;80514;"2020-05-26 08:48:00";"2020-05-26 09:00:00";280.0000;-30.0000;0.2000;1.0000;6.32;SPO;C;1
969876;418;80514;"2020-05-26 08:48:00";"2020-05-26 09:00:00";280.0000;-30.0000;0.2000;1.0000;6.32;ANT;C;2
969877;418;80515;"2020-05-28 09:19:00";"2020-05-28 10:25:00";290.0000;0.0000;1.1000;1.0000;6.32;ANT;C;3
969878;418;80515;"2020-05-28 09:19:00";"2020-05-28 10:25:00";290.0000;0.0000;1.1000;1.0000;6.32;ETA;C;1
969879;418;80515;"2020-05-28 09:19:00";"2020-05-28 10:25:00";290.0000;0.0000;1.1000;1.0000;6.32;SPO;C;7
969880;418;80516;"2020-05-27 08:22:00";"2020-05-27 09:30:00";290.0000;0.0000;1.1333;1.0000;6.32;ANT;C;1
969881;418;80516;"2020-05-27 08:22:00";"2020-05-27 09:30:00";290.0000;0.0000;1.1333;1.0000;6.32;SPO;C;8
969882;418;80517;"2020-05-21 07:48:00";"2020-05-21 09:00:00";285.0000;-30.0000;1.2000;1.0000;6.17;ANT;C;1
969883;418;80517;"2020-05-21 07:48:00";"2020-05-21 09:00:00";285.0000;-30.0000;1.2000;1.0000;6.17;ETA;C;1
969884;418;80517;"2020-05-21 07:48:00";"2020-05-21 09:00:00";285.0000;-30.0000;1.2000;1.0000;6.17;SPO;C;7
969885;418;80519;"2020-06-13 06:13:00";"2020-06-13 06:51:00";285.0000;-10.0000;0.6333;1.0000;6.3;ANT;C;2
969886;418;80519;"2020-06-13 06:13:00";"2020-06-13 06:51:00";285.0000;-10.0000;0.6333;1.0000;6.3;U589;C;1
969887;418;80519;"2020-06-13 06:13:00";"2020-06-13 06:51:00";285.0000;-10.0000;0.6333;1.0000;6.3;SPO;C;4
969888;418;80519;"2020-06-13 06:51:00";"2020-06-13 07:30:00";265.0000;-10.0000;0.6500;1.0000;6.3;ANT;C;3
969889;418;80519;"2020-06-13 06:51:00";"2020-06-13 07:30:00";265.0000;-10.0000;0.6500;1.0000;6.3;U589;C;1
969890;418;80519;"2020-06-13 06:51:00";"2020-06-13 07:30:00";265.0000;-10.0000;0.6500;1.0000;6.3;SPO;C;5
969891;82;80520;"2020-06-14 22:05:00";"2020-06-14 23:40:00";250.0000;25.0000;1.5800;1.0000;6.25;ANT;R;6
969892;82;80520;"2020-06-14 22:05:00";"2020-06-14 23:40:00";250.0000;25.0000;1.5800;1.0000;6.25;ARI;-;0
969893;82;80520;"2020-06-14 22:05:00";"2020-06-14 23:40:00";250.0000;25.0000;1.5800;1.0000;6.25;SPO;R;11
969894;82;80520;"2020-06-14 23:40:00";"2020-06-15 00:00:00";260.0000;25.0000;0.3300;1.0000;6.2;ANT;R;0
969895;82;80520;"2020-06-14 23:40:00";"2020-06-15 00:00:00";260.0000;25.0000;0.3300;1.0000;6.2;ARI;R;1
969896;82;80520;"2020-06-14 23:40:00";"2020-06-15 00:00:00";260.0000;25.0000;0.3300;1.0000;6.2;SPO;R;1
969897;82;80520;"2020-06-15 00:00:00";"2020-06-15 00:15:00";260.0000;25.0000;0.2500;1.0000;6.1;ANT;R;0
969898;82;80520;"2020-06-15 00:00:00";"2020-06-15 00:15:00";260.0000;25.0000;0.2500;1.0000;6.1;ARI;R;0
969899;82;80520;"2020-06-15 00:00:00";"2020-06-15 00:15:00";260.0000;25.0000;0.2500;1.0000;6.1;SPO;R;2
969900;210;80521;"2020-06-14 21:55:00";"2020-06-14 23:34:00";240.0000;30.0000;1.5000;1.0000;6.58;ANT;C;4
969901;210;80521;"2020-06-14 21:55:00";"2020-06-14 23:34:00";240.0000;30.0000;1.5000;1.0000;6.58;SPO;C;17
969902;418;80522;"2020-06-14 05:53:00";"2020-06-14 07:00:00";285.0000;-10.0000;1.1167;1.0000;6.17;U590;C;3
969903;418;80522;"2020-06-14 05:53:00";"2020-06-14 07:00:00";285.0000;-10.0000;1.1167;1.0000;6.17;ANT;C;2
969904;418;80522;"2020-06-14 05:53:00";"2020-06-14 07:00:00";285.0000;-10.0000;1.1167;1.0000;6.17;SPO;C;6
969913;82;80524;"2020-06-15 22:03:00";"2020-06-15 23:00:00";245.0000;25.0000;0.9500;1.0000;6.24;ANT;R;2
969914;82;80524;"2020-06-15 22:03:00";"2020-06-15 23:00:00";245.0000;25.0000;0.9500;1.0000;6.24;ARI;-;0
969915;82;80524;"2020-06-15 22:03:00";"2020-06-15 23:00:00";245.0000;25.0000;0.9500;1.0000;6.24;SPO;R;7
969916;82;80524;"2020-06-15 23:00:00";"2020-06-15 23:54:00";255.0000;25.0000;0.9000;1.0000;6.28;ANT;R;2
969917;82;80524;"2020-06-15 23:00:00";"2020-06-15 23:54:00";255.0000;25.0000;0.9000;1.0000;6.28;ARI;-;0
969918;82;80524;"2020-06-15 23:00:00";"2020-06-15 23:54:00";255.0000;25.0000;0.9000;1.0000;6.28;SPO;R;4
969919;82;80524;"2020-06-15 23:54:00";"2020-06-16 00:15:00";260.0000;25.0000;0.3500;1.0000;6.15;ANT;R;1
969920;82;80524;"2020-06-15 23:54:00";"2020-06-16 00:15:00";260.0000;25.0000;0.3500;1.0000;6.15;ARI;R;0
969921;82;80524;"2020-06-15 23:54:00";"2020-06-16 00:15:00";260.0000;25.0000;0.3500;1.0000;6.15;SPO;R;1
969922;418;80525;"2020-06-15 05:50:00";"2020-06-15 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.17;ANT;C;2
969923;418;80525;"2020-06-15 05:50:00";"2020-06-15 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.17;U591;C;2
969924;418;80525;"2020-06-15 05:50:00";"2020-06-15 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.17;SPO;C;5
969925;418;80526;"2020-06-16 05:50:00";"2020-06-16 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.3;ANT;C;2
969926;418;80526;"2020-06-16 05:50:00";"2020-06-16 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.3;U592;C;2
969927;418;80526;"2020-06-16 05:50:00";"2020-06-16 07:00:00";285.0000;-10.0000;1.1667;1.0000;6.3;SPO;C;6
969928;210;80527;"2020-06-15 22:00:00";"2020-06-15 23:00:00";230.0000;30.0000;1.0000;1.0000;6.6;ANT;C;3
969929;210;80527;"2020-06-15 22:00:00";"2020-06-15 23:00:00";230.0000;30.0000;1.0000;1.0000;6.6;SPO;C;9
969930;210;80527;"2020-06-15 23:00:00";"2020-06-16 00:00:00";250.0000;30.0000;1.0000;1.0000;6.6;ANT;C;2
969931;210;80527;"2020-06-15 23:00:00";"2020-06-16 00:00:00";250.0000;30.0000;1.0000;1.0000;6.6;SPO;C;8
969932;418;80528;"2020-06-17 06:36:00";"2020-06-17 07:30:00";285.0000;-10.0000;0.9000;1.0000;6.17;ANT;C;2
969933;418;80528;"2020-06-17 06:36:00";"2020-06-17 07:30:00";285.0000;-10.0000;0.9000;1.0000;6.17;U593;C;1
969934;418;80528;"2020-06-17 06:36:00";"2020-06-17 07:30:00";285.0000;-10.0000;0.9000;1.0000;6.17;SPO;C;5
969935;418;80529;"2020-06-19 06:21:00";"2020-06-19 07:30:00";285.0000;-10.0000;1.1500;1.0000;6.3;ANT;C;0
969936;418;80529;"2020-06-19 06:21:00";"2020-06-19 07:30:00";285.0000;-10.0000;1.1500;1.0000;6.3;U594;C;2
969937;418;80529;"2020-06-19 06:21:00";"2020-06-19 07:30:00";285.0000;-10.0000;1.1500;1.0000;6.3;SPO;C;8
969938;214;80530;"2020-06-20 22:30:00";"2020-06-20 23:31:00";275.0000;30.0000;1.0000;1.0000;6.13;ANT;C;0
969939;214;80530;"2020-06-20 22:30:00";"2020-06-20 23:31:00";275.0000;30.0000;1.0000;1.0000;6.13;U596;C;1
969940;214;80530;"2020-06-20 22:30:00";"2020-06-20 23:31:00";275.0000;30.0000;1.0000;1.0000;6.13;JBO;C;0
969941;214;80530;"2020-06-20 22:30:00";"2020-06-20 23:31:00";275.0000;30.0000;1.0000;1.0000;6.13;SPO;C;5
969942;214;80530;"2020-06-20 23:31:00";"2020-06-21 00:34:00";290.0000;30.0000;1.0333;1.0000;6.17;ANT;C;2
969943;214;80530;"2020-06-20 23:31:00";"2020-06-21 00:34:00";290.0000;30.0000;1.0333;1.0000;6.17;U596;C;0
969944;214;80530;"2020-06-20 23:31:00";"2020-06-21 00:34:00";290.0000;30.0000;1.0333;1.0000;6.17;JBO;C;0
969945;214;80530;"2020-06-20 23:31:00";"2020-06-21 00:34:00";290.0000;30.0000;1.0333;1.0000;6.17;SPO;C;7
969946;418;80531;"2020-06-20 05:50:00";"2020-06-20 06:30:00";285.0000;-10.0000;0.6667;1.0000;6.17;U597;C;1
969947;418;80531;"2020-06-20 05:50:00";"2020-06-20 06:30:00";285.0000;-10.0000;0.6667;1.0000;6.17;SPO;C;5
969948;82;80532;"2020-06-21 22:00:00";"2020-06-21 23:00:00";255.0000;25.0000;1.0000;1.0000;6.23;ANT;R;2
969949;82;80532;"2020-06-21 22:00:00";"2020-06-21 23:00:00";255.0000;25.0000;1.0000;1.0000;6.23;ARI;-;0
969950;82;80532;"2020-06-21 22:00:00";"2020-06-21 23:00:00";255.0000;25.0000;1.0000;1.0000;6.23;JBO;R;0
969951;82;80532;"2020-06-21 22:00:00";"2020-06-21 23:00:00";255.0000;25.0000;1.0000;1.0000;6.23;SPO;R;7
969952;82;80532;"2020-06-21 23:00:00";"2020-06-22 23:45:00";265.0000;25.0000;0.7500;1.0000;6.3;ANT;R;2
969953;82;80532;"2020-06-21 23:00:00";"2020-06-22 23:45:00";265.0000;25.0000;0.7500;1.0000;6.3;ARI;-;0
969954;82;80532;"2020-06-21 23:00:00";"2020-06-22 23:45:00";265.0000;25.0000;0.7500;1.0000;6.3;JBO;R;0
969955;82;80532;"2020-06-21 23:00:00";"2020-06-22 23:45:00";265.0000;25.0000;0.7500;1.0000;6.3;SPO;R;3
969956;82;80532;"2020-06-22 23:45:00";"2020-06-22 00:15:00";270.0000;25.0000;0.5000;1.0000;6.16;ANT;R;2
969957;82;80532;"2020-06-22 23:45:00";"2020-06-22 00:15:00";270.0000;25.0000;0.5000;1.0000;6.16;ARI;R;0
969958;82;80532;"2020-06-22 23:45:00";"2020-06-22 00:15:00";270.0000;25.0000;0.5000;1.0000;6.16;JBO;R;1
969959;82;80532;"2020-06-22 23:45:00";"2020-06-22 00:15:00";270.0000;25.0000;0.5000;1.0000;6.16;SPO;R;2
969960;210;80533;"2020-06-21 22:15:00";"2020-06-21 23:00:00";240.0000;30.0000;0.7500;1.0000;6.59;ANT;C;1
969961;210;80533;"2020-06-21 22:15:00";"2020-06-21 23:00:00";240.0000;30.0000;0.7500;1.0000;6.59;JBO;C;1
969962;210;80533;"2020-06-21 22:15:00";"2020-06-21 23:00:00";240.0000;30.0000;0.7500;1.0000;6.59;SPO;C;7
969963;210;80533;"2020-06-21 23:00:00";"2020-06-22 00:09:00";250.0000;40.0000;1.1500;1.0000;6.62;ANT;C;2
969964;210;80533;"2020-06-21 23:00:00";"2020-06-22 00:09:00";250.0000;40.0000;1.1500;1.0000;6.62;JBO;C;1
969965;210;80533;"2020-06-21 23:00:00";"2020-06-22 00:09:00";250.0000;40.0000;1.1500;1.0000;6.62;SPO;C;10
969966;82;80534;"2020-06-22 22:24:00";"2020-06-22 23:21:00";265.0000;25.0000;0.9500;1.0000;6.25;ANT;R;2
969967;82;80534;"2020-06-22 22:24:00";"2020-06-22 23:21:00";265.0000;25.0000;0.9500;1.0000;6.25;ARI;-;0
969968;82;80534;"2020-06-22 22:24:00";"2020-06-22 23:21:00";265.0000;25.0000;0.9500;1.0000;6.25;JBO;R;1
969969;82;80534;"2020-06-22 22:24:00";"2020-06-22 23:21:00";265.0000;25.0000;0.9500;1.0000;6.25;SPO;R;6
969970;82;80534;"2020-06-22 23:21:00";"2020-06-23 00:15:00";275.0000;25.0000;0.9000;1.0000;6.24;ANT;R;3
969971;82;80534;"2020-06-22 23:21:00";"2020-06-23 00:15:00";275.0000;25.0000;0.9000;1.0000;6.24;ARI;R;0
969972;82;80534;"2020-06-22 23:21:00";"2020-06-23 00:15:00";275.0000;25.0000;0.9000;1.0000;6.24;JBO;R;0
969973;82;80534;"2020-06-22 23:21:00";"2020-06-23 00:15:00";275.0000;25.0000;0.9000;1.0000;6.24;SPO;R;6
969974;7205;80535;"2020-06-18 23:50:00";"2020-06-19 01:15:00";260.0000;40.0000;1.2500;1.0000;6.35;ANT;P;4
969975;7205;80535;"2020-06-18 23:50:00";"2020-06-19 01:15:00";260.0000;40.0000;1.2500;1.0000;6.35;ARI;P;0
969976;7205;80535;"2020-06-18 23:50:00";"2020-06-19 01:15:00";260.0000;40.0000;1.2500;1.0000;6.35;SPO;P;10
969977;7205;80536;"2020-06-22 21:50:00";"2020-06-22 22:55:00";260.0000;40.0000;1.0000;1.0000;6.35;JBO;P;1
969978;7205;80536;"2020-06-22 21:50:00";"2020-06-22 22:55:00";260.0000;40.0000;1.0000;1.0000;6.35;ANT;P;0
